query_table,query_column,candidate_table,candidate_column,llm_response,approved
pte_five_ring,Arg0,pte_postestactive_neg,Arg0,Yes,True
pte_five_ring,Arg0,pte_postestactive,Arg0,Yes,True
pte_five_ring,Arg0,pte_ind,Arg0,Yes,True
pte_five_ring,Arg0,pte_amine,Arg0,Yes,True
pte_five_ring,Arg0,pte_sulfo,Arg0,Yes,True
pte_five_ring,Arg0,pte_ames,Arg0,Yes,True
pte_five_ring,Arg0,pte_nitro,Arg0,Yes,True
pte_five_ring,Arg0,pte_ind,Arg1,Yes,True
pte_five_ring,Arg0,pte_ind,Arg2,No,False
pte_five_ring,Arg0,pte_atm,Arg4,No,False
pte_five_ring,Arg0,pte_has_property,Arg2,No,False
pte_five_ring,Arg0,pte_bound,Arg3,No,False
pte_five_ring,Arg0,pte_atm,Arg3,No,False
pte_five_ring,Arg0,pte_has_property,Arg1,No,False
pte_five_ring,Arg0,mutagenesis_bond,atom2id,No,False
pte_five_ring,Arg0,pte_bound,atomid2,Yes,True
pte_five_ring,Arg0,pte_bound,atomid1,Yes,True
pte_five_ring,Arg0,mutagenesis_atom,atomid,Yes,True
pte_five_ring,Arg0,pte_atm_bound_count,atomid,Yes,True
pte_five_ring,Arg0,pte_atm,atomid,Yes,True
pte_five_ring,Arg0,adventureworks2014_shift,ShiftID,No,False
pte_five_ring,Arg0,student-mat,G2,No,False
pte_five_ring,Arg0,adventureworks2014_vendor,ActiveFlag,No,False
pte_five_ring,Arg0,top10s,nrgy,No,False
pte_five_ring,Arg0,ipums_la_98-small,sprule,No,False
pte_has_property,Arg0,pte_alkyl_halide,Arg0,Yes,True
pte_has_property,Arg0,pte_non_ar_5c_ring,Arg0,Yes,True
pte_has_property,Arg0,pte_non_ar_hetero_6_ring,Arg0,Yes,True
pte_has_property,Arg0,pte_five_ring,Arg0,Yes,True
pte_has_property,Arg0,pte_non_ar_hetero_5_ring,Arg0,Yes,True
pte_has_property,Arg0,pte_alcohol,Arg0,Yes,True
pte_has_property,Arg0,pte_ester,Arg0,Yes,True
pte_has_property,Arg0,pte_phenol,Arg0,Yes,True
pte_has_property,Arg0,pte_imine,Arg0,Yes,True
pte_has_property,Arg0,pte_mutagenic,Arg0,Yes,True
pte_has_property,Arg0,pte_methyl,Arg0,Yes,True
pte_has_property,Arg0,pte_sulfide,Arg0,"Yes

The two columns both carry the name **Arg0** and contain a large set of overlapping “d…” identifiers. The overlap—e.g., `d124`, `d179`, `d205`, `d208_2`, `d211`, `d212`, `d216`, `d218`, `d219`, `d221`, `d224`, `d266`, `d271`, `d312`, etc.—is substantial relative to the size of the candidate set, indicating that they refer to the same underlying entity type (most likely a generic entity or concept ID). Therefore, the columns are semantically joinable.",True
pte_has_property,Arg0,pte_ether,Arg0,Yes,True
pte_has_property,Arg0,pte_has_property,Arg0,Yes,True
pte_has_property,Arg0,pte_ketone,Arg0,Yes,True
pte_has_property,Arg0,pte_methoxy,Arg0,Yes,True
pte_has_property,Arg0,pte_bound_cnt,Arg0,Yes,True
pte_has_property,Arg0,pte_atm_min_charge,Arg0,Yes,True
pte_has_property,Arg0,pte_atm_max_charge,Arg0,Yes,True
pte_has_property,Arg0,pte_atm_count,Arg0,Yes,True
pte_has_property,Arg0,pte_testactive_neg,Arg0,Yes,True
pte_has_property,Arg0,pte_postestactive_neg,Arg0,Yes,True
pte_has_property,Arg0,pte_testactive,Arg0,Yes,True
pte_has_property,Arg0,pte_postestactive,Arg0,Yes,True
pte_has_property,Arg0,pte_six_ring,Arg0,Yes,True
pte_has_property,Arg0,pte_non_ar_6c_ring,Arg0,Yes,True
pte_has_property,Arg0,pte_active,Arg0,Yes,True
pte_has_property,Arg0,pte_ind,Arg0,Yes,True
pte_has_property,Arg0,pte_sulfo,Arg0,Yes,True
pte_has_property,Arg0,pte_nitro,Arg0,Yes,True
pte_has_property,Arg0,pte_amine,Arg0,Yes,True
pte_has_property,Arg0,pte_ames,Arg0,Yes,True
pte_has_property,Arg0,pte_ind,Arg1,No,False
pte_has_property,Arg0,pte_atm,Arg4,No,False
pte_has_property,Arg0,pte_ind,Arg2,No,False
pte_has_property,Arg0,pte_bound,Arg3,No,False
pte_has_property,Arg0,pte_has_property,Arg2,No,False
pte_has_property,Arg0,pte_atm,Arg3,No,False
pte_has_property,Arg0,pte_has_property,Arg1,No,False
pte_has_property,Arg0,mutagenesis_bond,atom2id,Yes,True
pte_has_property,Arg0,pte_bound,atomid2,Yes,True
pte_has_property,Arg0,pte_bound,atomid1,Yes,True
pte_has_property,Arg0,mutagenesis_atom,atomid,Yes,True
pte_has_property,Arg0,pte_atm_bound_count,atomid,Yes,True
pte_has_property,Arg0,pte_atm,atomid,Yes,True
pte_has_property,Arg0,top10s,nrgy,No,False
pte_has_property,Arg0,adventureworks2014_shift,ShiftID,No,False
pte_has_property,Arg0,adventureworks2014_vendor,ActiveFlag,No,False
pte_has_property,Arg0,student-mat,G2,No,False
pte_has_property,Arg0,genes_genes,Motif,No,False
pte_imine,Arg0,pte_imine,Arg0,Yes,True
pte_imine,Arg0,pte_alkyl_halide,Arg0,Yes,True
pte_imine,Arg0,pte_alcohol,Arg0,Yes,True
pte_imine,Arg0,pte_non_ar_5c_ring,Arg0,Yes,True
pte_imine,Arg0,pte_non_ar_hetero_5_ring,Arg0,Yes,True
pte_imine,Arg0,pte_phenol,Arg0,Yes,True
pte_imine,Arg0,pte_non_ar_hetero_6_ring,Arg0,Yes,True
pte_imine,Arg0,pte_five_ring,Arg0,Yes,True
pte_imine,Arg0,pte_mutagenic,Arg0,Yes,True
pte_imine,Arg0,pte_sulfide,Arg0,Yes,True
pte_imine,Arg0,pte_methyl,Arg0,Yes,True
pte_imine,Arg0,pte_ester,Arg0,Yes,True
pte_imine,Arg0,pte_has_property,Arg0,Yes,True
pte_imine,Arg0,pte_ether,Arg0,Yes,True
pte_imine,Arg0,pte_testactive_neg,Arg0,Yes,True
pte_imine,Arg0,pte_testactive,Arg0,Yes,True
pte_imine,Arg0,pte_postestactive_neg,Arg0,Yes,True
pte_imine,Arg0,pte_atm_min_charge,Arg0,Yes,True
pte_imine,Arg0,pte_bound_cnt,Arg0,Yes,True
pte_imine,Arg0,pte_atm_max_charge,Arg0,Yes,True
pte_imine,Arg0,pte_atm_count,Arg0,"**Yes**  

Both columns contain identifiers that share the same structural pattern (`d` followed by numbers). Several values from the `pte_imine.Arg0` set appear in the `pte_atm_count.Arg0` set (e.g., `d252`, `d27`, `d28`, `d217`, `d51`). This overlap indicates that the two columns are referencing the same underlying entities (likely IDs for a particular object or record in the broader system). Even though the full lists differ, the partial overlap and identical format strongly suggest semantic joinability, and the instruction to err on the side of inclusion supports a positive answer.",True
pte_imine,Arg0,pte_methoxy,Arg0,Yes,True
pte_imine,Arg0,pte_nitro,Arg0,Yes,True
pte_imine,Arg0,pte_postestactive,Arg0,Yes,True
pte_imine,Arg0,pte_ketone,Arg0,Yes,True
pte_imine,Arg0,pte_six_ring,Arg0,Yes,True
pte_imine,Arg0,pte_ind,Arg0,Yes,True
pte_imine,Arg0,pte_non_ar_6c_ring,Arg0,Yes,True
pte_imine,Arg0,pte_ames,Arg0,Yes,True
pte_imine,Arg0,pte_active,Arg0,Yes,True
pte_imine,Arg0,pte_sulfo,Arg0,Yes,True
pte_imine,Arg0,pte_amine,Arg0,Yes,True
pte_imine,Arg0,pte_ind,Arg1,Yes,True
pte_imine,Arg0,pte_atm,Arg4,No,False
pte_imine,Arg0,pte_ind,Arg2,No,False
pte_imine,Arg0,pte_bound,Arg3,No,False
pte_imine,Arg0,pte_has_property,Arg2,No,False
pte_imine,Arg0,pte_atm,Arg3,No,False
pte_imine,Arg0,pte_has_property,Arg1,No,False
pte_imine,Arg0,pte_bound,atomid2,Yes,True
pte_imine,Arg0,mutagenesis_bond,atom2id,Yes,True
pte_imine,Arg0,pte_bound,atomid1,Yes,True
pte_imine,Arg0,top10s,nrgy,No,False
pte_imine,Arg0,mutagenesis_atom,atomid,Yes,True
pte_imine,Arg0,pte_atm_bound_count,atomid,Yes,True
pte_imine,Arg0,pte_atm,atomid,Yes,True
pte_imine,Arg0,ipums_la_98-small,sprule,No,False
pte_imine,Arg0,adventureworks2014_shift,ShiftID,No,False
pte_imine,Arg0,adventureworks2014_vendor,ActiveFlag,No,False
pte_imine,Arg0,ipums_la_98-small,momrule,No,False
pte_ketone,Arg0,pte_alkyl_halide,Arg0,"**Answer:** Yes

**Reasoning:**  
Both columns are named `Arg0` in tables that represent chemical reaction classes (`pte_ketone` and `pte_alkyl_halide`). The values are identifiers that likely refer to the same type of entity – the first argument of a reaction (e.g., an atom, functional group, or substructure). Even though the specific identifiers differ and only a small subset overlaps, the columns represent the same conceptual entity (the first argument in a reaction). Therefore, they are semantically joinable for feature augmentation.",True
pte_ketone,Arg0,pte_non_ar_5c_ring,Arg0,Yes,True
pte_ketone,Arg0,pte_ester,Arg0,Yes,True
pte_ketone,Arg0,pte_non_ar_hetero_6_ring,Arg0,Yes,True
pte_ketone,Arg0,pte_non_ar_hetero_5_ring,Arg0,Yes,True
pte_ketone,Arg0,pte_five_ring,Arg0,Yes,True
pte_ketone,Arg0,pte_phenol,Arg0,Yes,True
pte_ketone,Arg0,pte_mutagenic,Arg0,Yes,True
pte_ketone,Arg0,pte_methyl,Arg0,Yes,True
pte_ketone,Arg0,pte_alcohol,Arg0,Yes,True
pte_ketone,Arg0,pte_ketone,Arg0,Yes,True
pte_ketone,Arg0,pte_ether,Arg0,Yes,True
pte_ketone,Arg0,pte_imine,Arg0,Yes,True
pte_ketone,Arg0,pte_sulfide,Arg0,Yes,True
pte_ketone,Arg0,pte_methoxy,Arg0,Yes,True
pte_ketone,Arg0,pte_has_property,Arg0,Yes,True
pte_ketone,Arg0,pte_bound_cnt,Arg0,Yes,True
pte_ketone,Arg0,pte_atm_min_charge,Arg0,Yes,True
pte_ketone,Arg0,pte_atm_max_charge,Arg0,Yes,True
pte_ketone,Arg0,pte_atm_count,Arg0,Yes,True
pte_ketone,Arg0,pte_six_ring,Arg0,Yes,True
pte_ketone,Arg0,pte_testactive_neg,Arg0,Yes,True
pte_ketone,Arg0,pte_testactive,Arg0,Yes,True
pte_ketone,Arg0,pte_postestactive_neg,Arg0,Yes,True
pte_ketone,Arg0,pte_postestactive,Arg0,Yes,True
pte_ketone,Arg0,pte_non_ar_6c_ring,Arg0,Yes,True
pte_ketone,Arg0,pte_ind,Arg0,Yes,True
pte_ketone,Arg0,pte_active,Arg0,Yes,True
pte_ketone,Arg0,pte_amine,Arg0,Yes,True
pte_ketone,Arg0,pte_nitro,Arg0,Yes,True
pte_ketone,Arg0,pte_sulfo,Arg0,Yes,True
pte_ketone,Arg0,pte_ames,Arg0,Yes,True
pte_ketone,Arg0,pte_ind,Arg1,No,False
pte_ketone,Arg0,pte_atm,Arg4,No,False
pte_ketone,Arg0,pte_ind,Arg2,Yes,True
pte_ketone,Arg0,pte_bound,Arg3,No,False
pte_ketone,Arg0,pte_has_property,Arg2,No,False
pte_ketone,Arg0,pte_atm,Arg3,Yes,True
pte_ketone,Arg0,pte_has_property,Arg1,No,False
pte_ketone,Arg0,mutagenesis_bond,atom2id,Yes,True
pte_ketone,Arg0,pte_bound,atomid2,Yes,True
pte_ketone,Arg0,pte_bound,atomid1,Yes,True
pte_ketone,Arg0,mutagenesis_atom,atomid,Yes,True
pte_ketone,Arg0,pte_atm_bound_count,atomid,Yes,True
pte_ketone,Arg0,pte_atm,atomid,Yes,True
pte_ketone,Arg0,adventureworks2014_shift,ShiftID,No,False
pte_ketone,Arg0,top10s,nrgy,No,False
pte_ketone,Arg0,adventureworks2014_vendor,ActiveFlag,No,False
pte_ketone,Arg0,student-mat,G2,No,False
pte_ketone,Arg0,genes_genes,Motif,No,False
pte_methoxy,Arg0,pte_alkyl_halide,Arg0,Yes,True
pte_methoxy,Arg0,pte_non_ar_hetero_5_ring,Arg0,Yes,True
pte_methoxy,Arg0,pte_non_ar_hetero_6_ring,Arg0,Yes,True
pte_methoxy,Arg0,pte_ester,Arg0,Yes,True
pte_methoxy,Arg0,pte_non_ar_5c_ring,Arg0,Yes,True
pte_methoxy,Arg0,pte_methoxy,Arg0,Yes,True
pte_methoxy,Arg0,pte_five_ring,Arg0,Yes,True
pte_methoxy,Arg0,pte_phenol,Arg0,Yes,True
pte_methoxy,Arg0,pte_methyl,Arg0,Yes,True
pte_methoxy,Arg0,pte_ether,Arg0,Yes,True
pte_methoxy,Arg0,pte_imine,Arg0,Yes,True
pte_methoxy,Arg0,pte_mutagenic,Arg0,Yes,True
pte_methoxy,Arg0,pte_sulfide,Arg0,Yes,True
pte_methoxy,Arg0,pte_ketone,Arg0,Yes,True
pte_methoxy,Arg0,pte_testactive_neg,Arg0,Yes,True
pte_methoxy,Arg0,pte_testactive,Arg0,Yes,True
pte_methoxy,Arg0,pte_postestactive_neg,Arg0,Yes,True
pte_methoxy,Arg0,pte_has_property,Arg0,Yes,True
pte_methoxy,Arg0,pte_postestactive,Arg0,Yes,True
pte_methoxy,Arg0,pte_atm_min_charge,Arg0,Yes,True
pte_methoxy,Arg0,pte_atm_max_charge,Arg0,Yes,True
pte_methoxy,Arg0,pte_bound_cnt,Arg0,Yes,True
pte_methoxy,Arg0,pte_atm_count,Arg0,Yes,True
pte_methoxy,Arg0,pte_alcohol,Arg0,Yes,True
pte_methoxy,Arg0,pte_six_ring,Arg0,Yes,True
pte_methoxy,Arg0,pte_ind,Arg0,"Yes

The two columns contain the same kind of identifiers (the “d” prefix followed by a number).  More than 70 % of the values in the query column appear in the candidate column, and the syntactic differences are minimal (just the same prefix and numeric suffix).  Therefore they refer to the same real‑world entities and can be joined for feature augmentation.",True
pte_methoxy,Arg0,pte_non_ar_6c_ring,Arg0,Yes,True
pte_methoxy,Arg0,pte_active,Arg0,Yes,True
pte_methoxy,Arg0,pte_ames,Arg0,Yes,True
pte_methoxy,Arg0,pte_sulfo,Arg0,Yes,True
pte_methoxy,Arg0,pte_nitro,Arg0,Yes,True
pte_methoxy,Arg0,pte_amine,Arg0,Yes,True
pte_methoxy,Arg0,pte_ind,Arg1,No,False
pte_methoxy,Arg0,pte_atm,Arg4,No,False
pte_methoxy,Arg0,pte_ind,Arg2,No,False
pte_methoxy,Arg0,pte_bound,Arg3,Yes,True
pte_methoxy,Arg0,pte_has_property,Arg2,No,False
pte_methoxy,Arg0,pte_atm,Arg3,No,False
pte_methoxy,Arg0,pte_has_property,Arg1,No,False
pte_methoxy,Arg0,pte_bound,atomid2,Yes,True
pte_methoxy,Arg0,mutagenesis_bond,atom2id,"Yes

Both columns refer to the same underlying entity: a residue (or ligand) identifier that is prefixed by `d` followed by a number.  
- The **Arg0** values (`d11`, `d122`, `d131`, …) are standalone residue IDs.  
- The **atom2id** values (`d9_8`, `d129_20`, `d106_12`, …) encode an atom within a residue, where the part before the underscore (`d9`, `d129`, `d106`, …) is exactly the same residue ID format.  

Therefore the two columns are semantically joinable, as they represent the same type of entity (residue identifiers) even though the `atom2id` values contain additional atom‑level detail.",True
pte_methoxy,Arg0,pte_bound,atomid1,Yes,True
pte_methoxy,Arg0,pte_atm_bound_count,atomid,Yes,True
pte_methoxy,Arg0,mutagenesis_atom,atomid,Yes,True
pte_methoxy,Arg0,pte_atm,atomid,Yes,True
pte_methoxy,Arg0,top10s,nrgy,No,False
pte_methoxy,Arg0,adventureworks2014_shift,ShiftID,No,False
pte_methoxy,Arg0,adventureworks2014_vendor,ActiveFlag,No,False
pte_methoxy,Arg0,genes_genes,Motif,No,False
pte_methoxy,Arg0,student-mat,G2,No,False
pte_nitro,Arg0,pte_imine,Arg0,Yes,True
pte_nitro,Arg0,pte_alkyl_halide,Arg0,Yes,True
pte_nitro,Arg0,pte_postestactive,Arg0,Yes,True
pte_nitro,Arg0,pte_non_ar_5c_ring,Arg0,Yes,True
pte_nitro,Arg0,pte_testactive_neg,Arg0,Yes,True
pte_nitro,Arg0,pte_testactive,Arg0,Yes,True
pte_nitro,Arg0,pte_postestactive_neg,Arg0,Yes,True
pte_nitro,Arg0,pte_phenol,Arg0,Yes,True
pte_nitro,Arg0,pte_alcohol,Arg0,Yes,True
pte_nitro,Arg0,pte_nitro,Arg0,Yes,True
pte_nitro,Arg0,pte_five_ring,Arg0,Yes,True
pte_nitro,Arg0,pte_non_ar_hetero_6_ring,Arg0,Yes,True
pte_nitro,Arg0,pte_sulfide,Arg0,Yes,True
pte_nitro,Arg0,pte_non_ar_hetero_5_ring,Arg0,Yes,True
pte_nitro,Arg0,pte_mutagenic,Arg0,Yes,True
pte_nitro,Arg0,pte_sulfo,Arg0,Yes,True
pte_nitro,Arg0,pte_ester,Arg0,Yes,True
pte_nitro,Arg0,pte_methyl,Arg0,Yes,True
pte_nitro,Arg0,pte_ether,Arg0,Yes,True
pte_nitro,Arg0,pte_methoxy,Arg0,Yes,True
pte_nitro,Arg0,pte_has_property,Arg0,Yes,True
pte_nitro,Arg0,pte_bound_cnt,Arg0,Yes,True
pte_nitro,Arg0,pte_atm_min_charge,Arg0,Yes,True
pte_nitro,Arg0,pte_atm_max_charge,Arg0,Yes,True
pte_nitro,Arg0,pte_atm_count,Arg0,Yes,True
pte_nitro,Arg0,pte_six_ring,Arg0,Yes,True
pte_nitro,Arg0,pte_ind,Arg0,Yes,True
pte_nitro,Arg0,pte_ketone,Arg0,Yes,True
pte_nitro,Arg0,pte_non_ar_6c_ring,Arg0,Yes,True
pte_nitro,Arg0,pte_ames,Arg0,Yes,True
pte_nitro,Arg0,pte_active,Arg0,Yes,True
pte_nitro,Arg0,pte_amine,Arg0,Yes,True
pte_nitro,Arg0,pte_ind,Arg1,No,False
pte_nitro,Arg0,pte_atm,Arg4,No,False
pte_nitro,Arg0,pte_ind,Arg2,No,False
pte_nitro,Arg0,pte_bound,Arg3,No,False
pte_nitro,Arg0,pte_has_property,Arg2,No,False
pte_nitro,Arg0,pte_atm,Arg3,Yes,True
pte_nitro,Arg0,pte_has_property,Arg1,No,False
pte_nitro,Arg0,mutagenesis_bond,atom2id,**Answer: No**,False
pte_nitro,Arg0,pte_bound,atomid2,Yes,True
pte_nitro,Arg0,pte_bound,atomid1,Yes,True
pte_nitro,Arg0,mutagenesis_atom,atomid,Yes,True
pte_nitro,Arg0,pte_atm_bound_count,atomid,Yes,True
pte_nitro,Arg0,top10s,nrgy,No,False
pte_nitro,Arg0,pte_atm,atomid,Yes,True
pte_nitro,Arg0,adventureworks2014_shift,ShiftID,No,False
pte_nitro,Arg0,adventureworks2014_vendor,ActiveFlag,No,False
pte_nitro,Arg0,ipums_la_98-small,sprule,No,False
pte_nitro,Arg0,student-mat,G2,No,False
pte_non_ar_5c_ring,Arg0,pte_non_ar_5c_ring,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_alkyl_halide,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_alcohol,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_five_ring,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_non_ar_hetero_6_ring,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_non_ar_hetero_5_ring,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_mutagenic,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_phenol,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_ester,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_has_property,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_methyl,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_atm_max_charge,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_atm_count,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_bound_cnt,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_atm_min_charge,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_six_ring,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_ketone,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_non_ar_6c_ring,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_sulfide,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_active,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_imine,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_ether,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_methoxy,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_amine,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_ind,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_nitro,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_ames,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_testactive_neg,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_testactive,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_postestactive_neg,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_postestactive,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_sulfo,Arg0,Yes,True
pte_non_ar_5c_ring,Arg0,pte_ind,Arg1,No,False
pte_non_ar_5c_ring,Arg0,pte_ind,Arg2,No,False
pte_non_ar_5c_ring,Arg0,pte_atm,Arg4,No,False
pte_non_ar_5c_ring,Arg0,pte_has_property,Arg2,No,False
pte_non_ar_5c_ring,Arg0,pte_bound,Arg3,**No**,False
pte_non_ar_5c_ring,Arg0,pte_atm,Arg3,No,False
pte_non_ar_5c_ring,Arg0,pte_has_property,Arg1,No,False
pte_non_ar_5c_ring,Arg0,mutagenesis_bond,atom2id,Yes,True
pte_non_ar_5c_ring,Arg0,pte_bound,atomid2,Yes,True
pte_non_ar_5c_ring,Arg0,pte_bound,atomid1,Yes,True
pte_non_ar_5c_ring,Arg0,mutagenesis_atom,atomid,Yes,True
pte_non_ar_5c_ring,Arg0,student-mat,G2,No,False
pte_non_ar_5c_ring,Arg0,pte_atm_bound_count,atomid,Yes,True
pte_non_ar_5c_ring,Arg0,adventureworks2014_shift,ShiftID,No,False
pte_non_ar_5c_ring,Arg0,adventureworks2014_vendor,ActiveFlag,No,False
pte_non_ar_5c_ring,Arg0,pte_atm,atomid,Yes,True
pte_non_ar_5c_ring,Arg0,top10s,nrgy,No,False
pte_non_ar_5c_ring,Arg0,ipums_la_98-small,sprule,No,False
pte_non_ar_hetero_5_ring,Arg0,pte_non_ar_hetero_5_ring,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_non_ar_hetero_6_ring,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_alkyl_halide,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_non_ar_5c_ring,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_five_ring,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_ester,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_methyl,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_sulfide,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_ether,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_mutagenic,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_methoxy,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_phenol,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_ketone,Arg0,"Yes

The two columns contain many overlapping identifiers (e.g., d109, d137, d152, d156, d160, d170, d180, d182, d185, d197, d217, d27, d28, d290, d297, d300, d312, d315). Both columns are named `Arg0` and are part of tables that appear to be related chemical or molecular datasets. This suggests they reference the same type of entity—likely a chemical fragment or atom identifier—making them semantically joinable for feature augmentation.",True
pte_non_ar_hetero_5_ring,Arg0,pte_imine,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_bound_cnt,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_atm_min_charge,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_atm_max_charge,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_atm_count,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_has_property,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_testactive_neg,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_postestactive_neg,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_testactive,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_six_ring,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_postestactive,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_active,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_alcohol,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_non_ar_6c_ring,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_ind,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_sulfo,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_ames,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_nitro,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_amine,Arg0,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_ind,Arg1,No,False
pte_non_ar_hetero_5_ring,Arg0,pte_atm,Arg4,No,False
pte_non_ar_hetero_5_ring,Arg0,pte_ind,Arg2,No,False
pte_non_ar_hetero_5_ring,Arg0,pte_has_property,Arg2,No,False
pte_non_ar_hetero_5_ring,Arg0,pte_bound,Arg3,No,False
pte_non_ar_hetero_5_ring,Arg0,pte_atm,Arg3,No,False
pte_non_ar_hetero_5_ring,Arg0,pte_has_property,Arg1,No,False
pte_non_ar_hetero_5_ring,Arg0,pte_bound,atomid2,Yes,True
pte_non_ar_hetero_5_ring,Arg0,mutagenesis_bond,atom2id,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_bound,atomid1,"Yes

The two columns refer to the same underlying concept – a drug (or molecule) identifier.  The values in **Arg0** (e.g., `d109`, `d152`, `d82`) match the leading part of many **atomid1** values (e.g., `d152_14`, `d82_21`, `d146_19`).  Even though the syntactic forms differ and only a subset of the values overlap, the semantic overlap is clear and the two columns can be joined for feature augmentation.",True
pte_non_ar_hetero_5_ring,Arg0,pte_atm_bound_count,atomid,Yes,True
pte_non_ar_hetero_5_ring,Arg0,mutagenesis_atom,atomid,Yes,True
pte_non_ar_hetero_5_ring,Arg0,pte_atm,atomid,Yes,True
pte_non_ar_hetero_5_ring,Arg0,adventureworks2014_shift,ShiftID,No,False
pte_non_ar_hetero_5_ring,Arg0,adventureworks2014_vendor,ActiveFlag,No,False
pte_non_ar_hetero_5_ring,Arg0,top10s,nrgy,No,False
pte_non_ar_hetero_5_ring,Arg0,student-mat,G2,No,False
pte_non_ar_hetero_5_ring,Arg0,genes_genes,Motif,No,False
pte_non_ar_hetero_6_ring,Arg0,pte_non_ar_hetero_6_ring,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_non_ar_hetero_5_ring,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_alkyl_halide,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_non_ar_5c_ring,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_ester,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_five_ring,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_methyl,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_sulfide,Arg0,Yes,True
