query_table,query_column,query_value,candidate_table,candidate_column,candidate_value
noble_left,title,"eitel frederick iv, count of hohenzollern",noble_right,title,"eitel friedrich iv, count of hohenzollern"
noble_left,title,"william marshal, 1st earl of pembroke",noble_right,title,"william marshal, 1st earl of pembroke (2nd creation)"
noble_left,title,"hugh i, count of vermandois",noble_right,title,"hugh, count of vermandois"
noble_left,title,"qamar-ud-din khan, asif jah i",noble_right,title,"qamar-ud-din khan, asaf jah i"
noble_left,title,"mir nizam ali khan, asaf jah ii",noble_right,title,"nizam ali khan, asaf jah ii"
noble_left,title,"henri-nompar de caumont, duc de la force",noble_right,title,"henri nompar de caumont, duke of la force"
noble_left,title,frederick ii of legnica,noble_right,title,"frederick ii, duke of legnica"
noble_left,title,"otto iii, count of burgundy",noble_right,title,"otto iii, count palatine of burgundy"
noble_left,title,muhammed saadatullah khan ii,noble_right,title,saadatullah khan ii
noble_left,title,elisabeth of hesse-marburg,noble_right,title,elisabeth of hesse
noble_left,title,"otto iii, duke of carinthia",noble_right,title,otto iii of carinthia
noble_left,title,hafiz rahmat khan barech,noble_right,title,hafiz rahmat khan
noble_left,title,"frederick william, prince of hohenzollern-hechingen",noble_right,title,"friedrich wilhelm, prince of hohenzollern-hechingen"
noble_left,title,"isabel de verdun, lady ferrers of groby",noble_right,title,"isabel de verdun, baroness ferrers of groby"
noble_left,title,duchess elisabeth sophie of mecklenburg,noble_right,title,elisabeth sophie of mecklenburg
noble_left,title,"gilbert de clare, 1st earl of pembroke",noble_right,title,"gilbert de clare, 1st earl of pembroke (1st creation)"
noble_left,title,"christopher i, margrave of baden-baden",noble_right,title,margrave william christopher of baden-baden
noble_left,title,countess louise henriette of nassau,noble_right,title,countess luise henriette of nassau
noble_left,title,"philip v, count of hanau-lichtenberg",noble_right,title,"philipp v, count of hanau-lichtenberg"
noble_left,title,"hugh iii, count of burgundy",noble_right,title,"hugh, count of burgundy"
noble_left,title,"philip herbert, 4th earl of pembroke",noble_right,title,"philip herbert, 4th earl of pembroke (10th creation)"
noble_left,title,hugh of chalon (auxerre),noble_right,title,hugh of chalon (bishop of auxerre)
noble_left,title,duke john william of saxe-altenburg,noble_right,title,duke johann wilhelm of saxe-altenburg
noble_left,title,aleksander ostrogski,noble_right,title,oleksander ostrogski
noble_left,title,"gaston of foix, prince of viana",noble_right,title,"gaston, prince of viana"
case_left,title,forest grove school district v. t. a.,case_right,title,forest grove school district v. t.a.
case_left,title,"goodyear dunlop tires operations, s. a. v. brown",case_right,title,"goodyear dunlop tires operations, s.a. v. brown"
case_left,title,"baldwin v. g. a. f. seelig, inc.",case_right,title,"baldwin v. g.a.f. seelig, inc."
case_left,title,ex parte bain,case_right,title,ex parte bain
case_left,title,"ransom v. fia card services, n. a.",case_right,title,"ransom v. fia card services, n.a."
case_left,title,florida v. j. l.,case_right,title,florida v. j.l.
case_left,title,pacific gas & electric co. v. state energy resources conservation and development commission,case_right,title,pacific gas & electric co. v. state energy resources conservation & development commission
case_left,title,baldwin v. fish and game commission of montana,case_right,title,baldwin v. fish & game commission of montana
case_left,title,"hurley v. irish-american gay, lesbian, and bisexual group of boston",case_right,title,"hurley v. irish-american gay, lesbian, & bisexual group of boston"
case_left,title,"pfizer, inc. v. government of india",case_right,title,pfizer inc. v. government of india
case_left,title,capitol square review and advisory board v. pinette,case_right,title,capitol square review & advisory board v. pinette
case_left,title,"wabash, st. louis & pacific railway company v. illinois",case_right,title,"wabash, st. louis & pacific railway co. v. illinois"
case_left,title,federal power commission v. sierra pacific power company,case_right,title,federal power commission v. sierra pacific power co.
case_left,title,northern insurance company of new york v. chatham county,case_right,title,northern insurance co. of new york v. chatham county
case_left,title,national railroad passenger corporation v. boston & maine corp.,case_right,title,national railroad passenger corp. v. boston & maine corp.
case_left,title,united states v. utah construction & mining company,case_right,title,united states v. utah construction & mining co.
case_left,title,"joseph burstyn, inc v. wilson",case_right,title,"joseph burstyn, inc. v. wilson"
case_left,title,mutual film corporation v. industrial commission of ohio,case_right,title,mutual film corp. v. industrial commission of ohio
case_left,title,oregon dept. of fish and wildlife v. klamath indian tribe,case_right,title,oregon department of fish & wildlife v. klamath indian tribe
case_left,title,united states v. cleveland indians baseball company,case_right,title,united states v. cleveland indians baseball co.
case_left,title,city of walla walla v. walla walla water company,case_right,title,city of walla walla v. walla walla water co.
case_left,title,meadwestvaco corp. v. illinois dept. of revenue,case_right,title,meadwestvaco corp. v. illinois department of revenue
case_left,title,southern pacific company v. arizona,case_right,title,southern pacific company v. state of arizona
case_left,title,edmonson v. leesville concrete company,case_right,title,edmonson v. leesville concrete co.
case_left,title,baylis v. travelers' insurance company,case_right,title,baylis v. travelers' insurance co.
case_left,title,simon & schuster v. crime victims board,case_right,title,"simon & schuster, inc. v. crime victims board"
case_left,title,beech aircraft corporation v. rainey,case_right,title,beech aircraft corp. v. rainey
case_left,title,stoneridge investment partners v. scientific-atlanta,case_right,title,"stoneridge investment partners v. scientific-atlanta, inc."
case_left,title,carter v. carter coal company,case_right,title,carter v. carter coal co.
case_left,title,fox film corporation v. muller,case_right,title,fox film corp. v. muller
case_left,title,connecticut general life insurance company v. johnson,case_right,title,connecticut general life insurance co. v. johnson
case_left,title,santa clara county v. southern pacific railroad,case_right,title,santa clara county v. southern pacific railroad co.
case_left,title,"california retail liquor dealers association v. midcal aluminum, inc.",case_right,title,"california retail liquor dealers ass'n v. midcal aluminum, inc."
case_left,title,norton v. s. utah wilderness alliance,case_right,title,norton v. southern utah wilderness alliance
case_left,title,anza v. ideal steel supply corporation,case_right,title,anza v. ideal steel supply corp.
case_left,title,philip morris usa v. williams,case_right,title,philip morris usa inc. v. williams
case_left,title,"verizon communications v. law offices of curtis v. trinko, llp",case_right,title,"verizon communications inc. v. law offices of curtis v. trinko, llp"
case_left,title,rowan v. u.s. post office dept.,case_right,title,rowan v. united states post office department
case_left,title,united states v. thompson-center arms company,case_right,title,united states v. thompson-center arms co.
case_left,title,weyerhaeuser company v. ross-simmons hardwood lumber company,case_right,title,weyerhaeuser co. v. ross-simmons hardwood lumber co.
case_left,title,addyston pipe and steel company v. united states,case_right,title,addyston pipe & steel co. v. united states
case_left,title,"cooper industries v. leatherman tool group, inc.",case_right,title,"cooper industries, inc. v. leatherman tool group, inc."
case_left,title,taylor v. standard gas and electric company,case_right,title,taylor v. standard gas & electric co.
case_left,title,north american cold storage co. v. chicago,case_right,title,north american cold storage co. v. city of chicago
case_left,title,pacific gas & electric v. public utilities commission,case_right,title,pacific gas & electric co. v. public utilities commission
case_left,title,northern pipeline construction company v. marathon pipe line company,case_right,title,northern pipeline construction co. v. marathon pipe line co.
case_left,title,department of the interior v. klamath water users protective association,case_right,title,department of interior v. klamath water users protective assn.
case_left,title,"sinochem international co., ltd. v. malaysia international shipping corporation",case_right,title,sinochem international co. v. malaysia international shipping corp.
case_left,title,thor power tool company v. commissioner,case_right,title,thor power tool co. v. commissioner
case_left,title,american insurance company v. 356 bales of cotton,case_right,title,american insurance co. v. 356 bales of cotton
artificialsatellite_left,title,kosmos 2458,artificialsatellite_left,title,kosmos 2458
artificialsatellite_left,title,astra 1k,artificialsatellite_left,title,astra 1k
artificialsatellite_left,title,td-1a,artificialsatellite_left,title,td-1a
artificialsatellite_left,title,ratsat,artificialsatellite_left,title,ratsat
artificialsatellite_left,title,reuven ramaty high energy solar spectroscopic imager,artificialsatellite_left,title,reuven ramaty high energy solar spectroscopic imager
artificialsatellite_left,title,risat-2,artificialsatellite_left,title,risat-2
artificialsatellite_left,title,kosmos 2368,artificialsatellite_left,title,kosmos 2368
artificialsatellite_left,title,kosmos 839,artificialsatellite_left,title,kosmos 839
artificialsatellite_left,title,kosmos 283,artificialsatellite_left,title,kosmos 283
artificialsatellite_left,title,vinasat-2,artificialsatellite_left,title,vinasat-2
artificialsatellite_left,title,irnss-1,artificialsatellite_left,title,irnss-1
artificialsatellite_left,title,kosmos 1849,artificialsatellite_left,title,kosmos 1849
artificialsatellite_left,title,chollian,artificialsatellite_left,title,chollian
artificialsatellite_left,title,insat-4a,artificialsatellite_left,title,insat-4a
artificialsatellite_left,title,vostok 1,artificialsatellite_left,title,vostok 1
artificialsatellite_left,title,kosmos 191,artificialsatellite_left,title,kosmos 191
artificialsatellite_left,title,gsat-12,artificialsatellite_left,title,gsat-12
artificialsatellite_left,title,kosmos 2460,artificialsatellite_left,title,kosmos 2460
artificialsatellite_left,title,bilsat-1,artificialsatellite_left,title,bilsat-1
artificialsatellite_left,title,shenzhou 1,artificialsatellite_left,title,shenzhou 1
artificialsatellite_left,title,kosmos 2217,artificialsatellite_left,title,kosmos 2217
artificialsatellite_left,title,badr-1,artificialsatellite_left,title,badr-1
artificialsatellite_left,title,kosmos 2397,artificialsatellite_left,title,kosmos 2397
artificialsatellite_left,title,kosmos 307,artificialsatellite_left,title,kosmos 307
artificialsatellite_left,title,satmex 6,artificialsatellite_left,title,satmex 6
artificialsatellite_left,title,progress m1-11,artificialsatellite_left,title,progress m1-11
artificialsatellite_left,title,astra 3b,artificialsatellite_left,title,astra 3b
artificialsatellite_left,title,soyuz tm-17,artificialsatellite_left,title,soyuz tm-17
artificialsatellite_left,title,e-st@r,artificialsatellite_left,title,e-st@r
artificialsatellite_left,title,kosmos 23,artificialsatellite_left,title,kosmos 23
artificialsatellite_left,title,kosmos 2087,artificialsatellite_left,title,kosmos 2087
artificialsatellite_left,title,kosmos 1172,artificialsatellite_left,title,kosmos 1172
artificialsatellite_left,title,soyuz tm-30,artificialsatellite_left,title,soyuz tm-30
artificialsatellite_left,title,mir eo-4,artificialsatellite_left,title,mir eo-4
artificialsatellite_left,title,skynet 5a,artificialsatellite_left,title,skynet 5a
artificialsatellite_left,title,sts-43,artificialsatellite_left,title,sts-43
artificialsatellite_left,title,arabsat-1a,artificialsatellite_left,title,arabsat-1a
artificialsatellite_left,title,yamal-402,artificialsatellite_left,title,yamal-402
artificialsatellite_left,title,progress m-14m,artificialsatellite_left,title,progress m-14m
artificialsatellite_left,title,bion 1,artificialsatellite_left,title,bion 1
artificialsatellite_left,title,kosmos 553,artificialsatellite_left,title,kosmos 553
artificialsatellite_left,title,kosmos 137,artificialsatellite_left,title,kosmos 137
artificialsatellite_left,title,usa-10,artificialsatellite_left,title,usa-10
artificialsatellite_left,title,korabl-sputnik 4,artificialsatellite_left,title,korabl-sputnik 4
artificialsatellite_left,title,ofek-7,artificialsatellite_left,title,ofek-7
artificialsatellite_left,title,kosmos 1785,artificialsatellite_left,title,kosmos 1785
artificialsatellite_left,title,ats-3,artificialsatellite_left,title,ats-3
artificialsatellite_left,title,progress m-58,artificialsatellite_left,title,progress m-58
artificialsatellite_left,title,ugatusat,artificialsatellite_left,title,ugatusat
artificialsatellite_left,title,orex,artificialsatellite_left,title,orex
soccerclubseason_left,title,2012 georgetown hoyas men's soccer team,ncaateamseason_left,title,2012 georgetown hoyas football team
soccerclubseason_left,title,2011 delaware fightin' blue hens men's soccer team,ncaateamseason_left,title,2011 delaware fightin' blue hens football team
soccerclubseason_left,title,2011 north carolina tar heels men's soccer team,ncaateamseason_left,title,2002 north carolina tar heels football team
soccerclubseason_left,title,2012 indiana hoosiers men's soccer team,ncaateamseason_left,title,2012 indiana hoosiers football team
soccerclubseason_left,title,2012 maryland terrapins men's soccer team,ncaateamseason_left,title,2006 maryland terrapins football team
soccerclubseason_left,title,2012 virginia tech hokies men's soccer team,ncaateamseason_left,title,2012 virginia tech hokies football team
soccerclubseason_left,title,2011 charlotte 49ers men's soccer team,ncaateamseason_left,title,2013 charlotte 49ers football team
soccerclubseason_left,title,2012 virginia cavaliers men's soccer team,ncaateamseason_left,title,2010 virginia cavaliers football team
soccerclubseason_left,title,2011 virginia cavaliers men's soccer team,ncaateamseason_left,title,2006 virginia cavaliers football team
televisionstation_left,title,star chinese channel,televisionstation_right,title,star chinese channel
televisionstation_left,title,star pravah,televisionstation_right,title,star pravah
televisionstation_left,title,tvg2,televisionstation_right,title,tvg2
televisionstation_left,title,star jalsha awards,televisionstation_right,title,star jalsha awards
televisionstation_left,title,7two,televisionstation_right,title,7two
televisionstation_left,title,go! (australian tv channel),televisionstation_right,title,go! (australian tv channel)
televisionstation_left,title,sky show,televisionstation_right,title,sky show
televisionstation_left,title,yle extra,televisionstation_right,title,yle extra
televisionstation_left,title,wmwc (tv),televisionstation_right,title,wmwc-tv
televisionstation_left,title,sama tv,televisionstation_right,title,samaa tv
televisionstation_left,title,tvp katowice,televisionstation_right,title,tvp3 katowice
televisionstation_left,title,syfy universal (benelux),televisionstation_right,title,syfy (benelux)
televisionstation_left,title,w33by,televisionstation_right,title,w33by-d
televisionstation_left,title,k25fw,televisionstation_right,title,k25fw-d
televisionstation_left,title,w44ck-d,televisionstation_right,title,w44ck
televisionstation_left,title,gold (tv channel),televisionstation_right,title,gold (uk tv channel)
televisionstation_left,title,k31fd,televisionstation_right,title,k31fd-d
televisionstation_left,title,stv (tv station),televisionstation_right,title,stv (tv channel)
televisionstation_left,title,mtv3 fakta,televisionstation_right,title,mtv fakta
televisionstation_left,title,k21do,televisionstation_right,title,k21do-d
televisionstation_left,title,itv hd,televisionstation_right,title,itv
televisionstation_left,title,sundance channel (united states),televisionstation_right,title,sundancetv
televisionstation_left,title,choicetv,televisionstation_right,title,choice tv
televisionstation_left,title,k43gz-d,televisionstation_right,title,k43gz
televisionstation_left,title,sporttv 3,televisionstation_right,title,sport.tv3
televisionstation_left,title,oprah winfrey network (u.s. tv channel),televisionstation_right,title,oprah winfrey network
televisionstation_left,title,atn cricket plus,televisionstation_right,title,atn cricket
televisionstation_left,title,universal channel (uk and ireland),televisionstation_right,title,universal channel (uk)
rugbyleague_left,title,paris sevens,rugbyleague_left,title,paris sevens
rugbyleague_left,title,gloucester 2,rugbyleague_left,title,gloucester 2
rugbyleague_left,title,midlands 4 east (north),rugbyleague_left,title,midlands 4 east (north)
rugbyleague_left,title,mal meninga cup,rugbyleague_left,title,mal meninga cup
rugbyleague_left,title,group 19 rugby league,rugbyleague_left,title,group 19 rugby league
rugbyleague_left,title,lansdowne cup,rugbyleague_left,title,lansdowne cup
rugbyleague_left,title,colonial cup (rugby union),rugbyleague_left,title,colonial cup (rugby union)
rugbyleague_left,title,sevens grand prix series,rugbyleague_left,title,sevens grand prix series
rugbyleague_left,title,hopetoun cup,rugbyleague_left,title,hopetoun cup
rugbyleague_left,title,super league (australia),rugbyleague_left,title,super league (australia)
rugbyleague_left,title,campeonato nacional de rugby feminino,rugbyleague_left,title,campeonato nacional de rugby feminino
rugbyleague_left,title,saru community cup,rugbyleague_left,title,saru community cup
rugbyleague_left,title,affiliated states championship,rugbyleague_left,title,affiliated states championship
rugbyleague_left,title,australian rugby championship,rugbyleague_left,title,australian rugby championship
rugbyleague_left,title,devon league 2,rugbyleague_left,title,devon league 2
rugbyleague_left,title,tribute western counties west,rugbyleague_left,title,tribute western counties west
rugbyleague_left,title,devon league 1,rugbyleague_left,title,devon league 1
rugbyleague_left,title,caribbean women's rugby championship,rugbyleague_left,title,caribbean women's rugby championship
rugbyleague_left,title,all-ireland league (rugby union),rugbyleague_left,title,all-ireland league (rugby union)
rugbyleague_left,title,all india & south asia rugby tournament,rugbyleague_left,title,all india & south asia rugby tournament
rugbyleague_left,title,essex spitfire 2,rugbyleague_left,title,essex spitfire 2
rugbyleague_left,title,national league 3 south west,rugbyleague_left,title,national league 3 south west
rugbyleague_left,title,tribute somerset premier,rugbyleague_left,title,tribute somerset premier
rugbyleague_left,title,coupe falcou,rugbyleague_left,title,coupe falcou
rugbyleague_left,title,finnish championship league,rugbyleague_left,title,finnish championship league
rugbyleague_left,title,south american women's sevens championship,rugbyleague_left,title,south american women's sevens championship
rugbyleague_left,title,berks/bucks & oxon championship,rugbyleague_left,title,berks/bucks & oxon championship
rugbyleague_left,title,usa rugby league,rugbyleague_left,title,usa rugby league
rugbyleague_left,title,catalan rugby league championship,rugbyleague_left,title,catalan rugby league championship
rugbyleague_left,title,london & south east men's league,rugbyleague_left,title,london & south east men's league
rugbyleague_left,title,castlereagh cup,rugbyleague_left,title,castlereagh cup
rugbyleague_left,title,canada cup (rugby union),rugbyleague_left,title,canada cup (rugby union)
rugbyleague_left,title,campeonato argentino,rugbyleague_left,title,campeonato argentino
rugbyleague_left,title,rugby-regionalliga,rugbyleague_left,title,rugby-regionalliga
rugbyleague_left,title,national competition,rugbyleague_left,title,national competition
rugbyleague_left,title,cronulla-sutherland district rugby football league,rugbyleague_left,title,cronulla-sutherland district rugby football league
rugbyleague_left,title,jack gibson cup,rugbyleague_left,title,jack gibson cup
rugbyleague_left,title,churchill cup,rugbyleague_left,title,churchill cup
rugbyleague_left,title,london 3 north west,rugbyleague_left,title,london 3 north west
rugbyleague_left,title,east german rugby union championship,rugbyleague_left,title,east german rugby union championship
rugbyleague_left,title,kenya national sevens circuit,rugbyleague_left,title,kenya national sevens circuit
rugbyleague_left,title,national rugby league,rugbyleague_left,title,national rugby league
rugbyleague_left,title,actru premier division,rugbyleague_left,title,actru premier division
rugbyleague_left,title,caledonia regional league (rugby union),rugbyleague_left,title,caledonia regional league (rugby union)
rugbyleague_left,title,africa cup,rugbyleague_left,title,africa cup
rugbyleague_left,title,usa sevens,rugbyleague_left,title,usa sevens
rugbyleague_left,title,north east junior league,rugbyleague_left,title,north east junior league
rugbyleague_left,title,london 1 north,rugbyleague_left,title,london 1 north
rugbyleague_left,title,the rugby championship,rugbyleague_left,title,the rugby championship
rugbyleague_left,title,tasmanian rugby league,rugbyleague_left,title,tasmanian rugby league
memberofparliament_left,title,william george bock,memberofparliament_left,title,william george bock
memberofparliament_left,title,mya oo,memberofparliament_left,title,mya oo
memberofparliament_left,title,marc garneau,memberofparliament_left,title,marc garneau
memberofparliament_left,title,thalatha atukorale,memberofparliament_left,title,thalatha atukorale
memberofparliament_left,title,manie van dyk,memberofparliament_left,title,manie van dyk
memberofparliament_left,title,munyaradzi gwisai,memberofparliament_left,title,munyaradzi gwisai
memberofparliament_left,title,henry gullett,memberofparliament_left,title,henry gullett
memberofparliament_left,title,jean leroux,memberofparliament_left,title,jean leroux
memberofparliament_left,title,p. selvarasa,memberofparliament_left,title,p. selvarasa
memberofparliament_left,title,ian mclachlan,memberofparliament_left,title,ian mclachlan
memberofparliament_left,title,eric prasanna weerawardena,memberofparliament_left,title,eric prasanna weerawardena
memberofparliament_left,title,myles ferricks,memberofparliament_left,title,myles ferricks
memberofparliament_left,title,kinwun mingyi u kaung,memberofparliament_left,title,kinwun mingyi u kaung
memberofparliament_left,title,robert mccleave,memberofparliament_left,title,robert mccleave
memberofparliament_left,title,georges-philippe laurin,memberofparliament_left,title,georges-philippe laurin
memberofparliament_left,title,thomas rasey,memberofparliament_left,title,thomas rasey
memberofparliament_left,title,angus valdemar hambro,memberofparliament_left,title,angus valdemar hambro
memberofparliament_left,title,christopher william bunting,memberofparliament_left,title,christopher william bunting
memberofparliament_left,title,john cannis,memberofparliament_left,title,john cannis
memberofparliament_left,title,peter ainsworth,memberofparliament_left,title,peter ainsworth
memberofparliament_left,title,ong chit chung,memberofparliament_left,title,ong chit chung
memberofparliament_left,title,guy caron,memberofparliament_left,title,guy caron
memberofparliament_left,title,deane gundlock,memberofparliament_left,title,deane gundlock
memberofparliament_left,title,a. h. m. fowzie,memberofparliament_left,title,a. h. m. fowzie
memberofparliament_left,title,"john mcfall, baron mcfall of alcluith",memberofparliament_left,title,"john mcfall, baron mcfall of alcluith"
memberofparliament_left,title,rykers solomon,memberofparliament_left,title,rykers solomon
memberofparliament_left,title,warren entsch,memberofparliament_left,title,warren entsch
memberofparliament_left,title,michael shersby,memberofparliament_left,title,michael shersby
memberofparliament_left,title,william homewood,memberofparliament_left,title,william homewood
memberofparliament_left,title,djaouida sellah,memberofparliament_left,title,djaouida sellah
memberofparliament_left,title,clayton cosgrove,memberofparliament_left,title,clayton cosgrove
memberofparliament_left,title,dennis hobden,memberofparliament_left,title,dennis hobden
memberofparliament_left,title,george manning mcdade,memberofparliament_left,title,george manning mcdade
memberofparliament_left,title,john chanter,memberofparliament_left,title,john chanter
memberofparliament_left,title,p. kandiah,memberofparliament_left,title,p. kandiah
memberofparliament_left,title,dan albas,memberofparliament_left,title,dan albas
memberofparliament_left,title,jacques gourde,memberofparliament_left,title,jacques gourde
memberofparliament_left,title,ted horsington,memberofparliament_left,title,ted horsington
memberofparliament_left,title,daniel j. macdonald,memberofparliament_left,title,daniel j. macdonald
memberofparliament_left,title,william ryott maughan,memberofparliament_left,title,william ryott maughan
memberofparliament_left,title,ian mearns,memberofparliament_left,title,ian mearns
memberofparliament_left,title,m. s. kariapper,memberofparliament_left,title,m. s. kariapper
memberofparliament_left,title,richard speight,memberofparliament_left,title,richard speight
memberofparliament_left,title,lynda waltho,memberofparliament_left,title,lynda waltho
memberofparliament_left,title,cletus avoka,memberofparliament_left,title,cletus avoka
memberofparliament_left,title,paul forseth,memberofparliament_left,title,paul forseth
memberofparliament_left,title,khin shwe,memberofparliament_left,title,khin shwe
memberofparliament_left,title,susil moonesinghe,memberofparliament_left,title,susil moonesinghe
memberofparliament_left,title,joe berinson,memberofparliament_left,title,joe berinson
memberofparliament_left,title,nick dondas,memberofparliament_left,title,nick dondas
race_left,title,settimana internazionale di coppi e bartali,race_right,title,settimana internazionale di coppi e bartali
race_left,title,sajc breeders' stakes,race_right,title,breeders' stakes (sajc)
race_left,title,ft. lauderdale stakes,race_right,title,fort lauderdale stakes
race_left,title,t j smith stakes,race_right,title,tj smith stakes
race_left,title,le tour de filipinas,race_right,title,tour de filipinas
race_left,title,carlyon cup,race_right,title,t.s. carlyon cup
race_left,title,tour of faroes islands,race_right,title,tour of faroe islands
race_left,title,"air force cycling classic professional cycling race, arlington, va",race_right,title,air force association cycling classic
race_left,title,guineas prelude,race_right,title,caulfield guineas prelude
race_left,title,meilen-trophy,race_right,title,grafenberger meilen-trophy
race_left,title,glenfarclas cross country handicap chase,race_right,title,glenfarclas cross country chase
race_left,title,matriarch stakes,race_right,title,matriarch stakes (vrc)
race_left,title,emakumeen euskal bira,race_right,title,emakumeen bira
race_left,title,sa derby,race_right,title,south australian derby
race_left,title,strade bianche,race_right,title,strade bianche - eroica pro
country_left,title,russian soviet federative socialist republic,legislature_right,title,soviet of the republic
country_left,title,people's republic of mozambique,legislature_right,title,assembly of the republic of mozambique
country_left,title,crimean regional government,legislature_right,title,state council of crimea
country_left,title,republic of bosnia and herzegovina,legislature_right,title,house of peoples of bosnia and herzegovina
country_left,title,people's republic of benin,legislature_right,title,national assembly of benin
country_left,title,provisional government of national union and national salvation of cambodia,legislature_right,title,national assembly of cambodia
country_left,title,azerbaijan democratic republic,legislature_right,title,national assembly of azerbaijan
country_left,title,electorate of saxony,legislature_right,title,landtag of the free state of saxony
country_left,title,republic of kuwait,legislature_right,title,national assembly of kuwait
country_left,title,kingdom of burundi,legislature_right,title,national assembly of burundi
country_left,title,state of haiti,legislature_right,title,chamber of deputies of haiti
country_left,title,malawi,legislature_right,title,national assembly of malawi
country_left,title,state of vietnam,legislature_right,title,national assembly of vietnam
country_left,title,state of brazil,legislature_right,title,chamber of deputies of brazil
country_left,title,south sudan,legislature_right,title,council of states of south sudan
country_left,title,second republic of venezuela,legislature_right,title,national assembly of venezuela
country_left,title,democratic republic of yemen,legislature_right,title,assembly of representatives of yemen
country_left,title,kingdom of asturias,legislature_right,title,general junta of the principality of asturias
country_left,title,colonial mauritania,legislature_right,title,parliament of mauritania
country_left,title,people's republic of bulgaria,legislature_right,title,national assembly of bulgaria
country_left,title,socialist republic of croatia,legislature_right,title,croatian parliament
country_left,title,sudan,legislature_right,title,council of states of sudan
country_left,title,socialist republic of romania,legislature_right,title,chamber of deputies of romania
country_left,title,dominion of fiji,legislature_right,title,parliament of fiji
country_left,title,kingdom of prussia,legislature_right,title,prussian house of lords
country_left,title,slovak soviet republic,legislature_right,title,national council of the slovak republic
country_left,title,kingdom of egypt,legislature_right,title,people's assembly of egypt
country_left,title,mali,legislature_right,title,national assembly of mali
country_left,title,county of luxembourg,legislature_right,title,chamber of deputies of luxembourg
country_left,title,russian democratic federative republic,legislature_right,title,federal assembly of russia
country_left,title,niger,legislature_right,title,national assembly of niger
country_left,title,laos,legislature_right,title,national assembly of laos
country_left,title,tanzania,legislature_right,title,national assembly of tanzania
country_left,title,bolivia,legislature_right,title,national congress of bolivia
country_left,title,kingdom of the netherlands,legislature_right,title,states general of the netherlands
country_left,title,argentine confederation,legislature_right,title,national congress of argentina
country_left,title,solomon islands,legislature_right,title,national parliament of the solomon islands
country_left,title,austria,legislature_right,title,national council of austria
country_left,title,bosnia and herzegovina,legislature_right,title,house of representatives of bosnia and herzegovina
country_left,title,belize,legislature_right,title,national assembly of belize
country_left,title,guinea-bissau,legislature_right,title,national people's assembly of guinea-bissau
country_left,title,principality of hungary,legislature_right,title,national assembly of hungary
basketballteam_left,title,cuxhaven bascats,basketballteam_right,title,cuxhaven bascats
basketballteam_left,title,cs otopeni (basketball),basketballteam_right,title,cs otopeni (basketball)
basketballteam_left,title,gigantes de carolina (basketball),basketballteam_right,title,gigantes de carolina (men's basketball)
basketballteam_left,title,goyang orions,basketballteam_right,title,goyang orion orions
basketballteam_left,title,galatasaray sk (women's basketball),basketballteam_right,title,galatasaray s.k. (women's basketball)
basketballteam_left,title,bc budivelnyk,basketballteam_right,title,bc budivelnik
basketballteam_left,title,galatasaray sk (wheelchair basketball),basketballteam_right,title,galatasaray s.k. (wheelchair basketball)
basketballteam_left,title,ilysiakos b.c.,basketballteam_right,title,ilissiakos b.c.
basketballteam_left,title,galatasaray medical park (men's basketball),basketballteam_right,title,galatasaray medical park (women's basketball)
basketballteam_left,title,maccabi raanana,basketballteam_right,title,maccabi ra'anana
basketballteam_left,title,f.c. porto (basketball),basketballteam_right,title,fc porto (basketball)
basketballteam_left,title,ionikos lamias b.c.,basketballteam_right,title,ionikos lamias bc
basketballteam_left,title,satria muda britama jakarta,basketballteam_right,title,satria muda pertamina jakarta
basketballteam_left,title,b.c. partizani tirana,basketballteam_right,title,bc partizani tirana
basketballteam_left,title,kuwait sc (basketball),basketballteam_right,title,al kuwait sc (basketball)
basketballteam_left,title,trikala b.c.,basketballteam_right,title,trikala 2000 b.c.
basketballteam_left,title,egaleo b.c.,basketballteam_right,title,egaleo bc
basketballteam_left,title,brooklyn kings,basketballteam_right,title,brooklyn kings (basketball)
basketballteam_left,title,a.e.l. 1964 b.c.,basketballteam_right,title,ael 1964 b.c.
basketballteam_left,title,ionikos nikaias b.c.,basketballteam_right,title,ionikos nikaias bc
basketballteam_left,title,kk vojvodina,basketballteam_right,title,kk vojvodina srbijagas
basketballteam_left,title,pbc lokomotiv kuban,basketballteam_right,title,pbc lokomotiv-kuban
basketballteam_left,title,xanthi bc,basketballteam_right,title,xanthi b.c.
basketballteam_left,title,bristol academy flyers,basketballteam_right,title,bristol flyers
basketballteam_left,title,yongin samsung life blue minx,basketballteam_right,title,yongin samsung blueminx
basketballteam_left,title,logan thunder,basketballteam_right,title,logan thunder (wnbl)
basketballteam_left,title,hapoel afula,basketballteam_right,title,hapoel afula b.c.
basketballteam_left,title,al rayyan basketball team,basketballteam_right,title,al rayan sc basketball team
basketballteam_left,title,porta xi cbf,basketballteam_right,title,porta xi ensino cbf
basketballteam_left,title,cs energia rovinari,basketballteam_right,title,cs energia
basketballteam_left,title,zamalek (basketball club),basketballteam_right,title,zamalek (basketball)
basketballteam_left,title,tanduay rhum masters,basketballteam_right,title,tanduay light rhum masters
basketballteam_left,title,sporting b.c.,basketballteam_right,title,sporting bc
basketballteam_left,title,barsy atyrau,basketballteam_right,title,bc barsy atyrau
basketballteam_left,title,al-ahly (benghazi) men's basketball team,basketballteam_right,title,al-ahli benghazi (basketball club)
