benchmark,query_table,query_column,candidate_table,candidate_column,methods,method_scores,lexical_score,query_unique_values,candidate_unique_values
wt-wdc,AJ-california-govs-1_source_Party,title,target_057498,title,semsketch,"{""semsketch"": 0.588541716337204}",1.0000,"[""Republican"", ""Democrat"", ""Democrat Republican"", ""Republican Progressive"", ""Progressive Republican""]","[""Republican National Cmte"", ""National Republican Congressional Cmte"", ""National Republican Senatorial Cmte"", ""Republican Party of Florida"", ""Republican Party of Ohio"", ""Republican Party of California"", ""Republican Party of Michigan"", ""Republican Party of Minnesota"", ""Republican Party of Virginia"", ""Republican Federal Cmte of Pennsylvania"", ""Texas Republican Congressional Cmte"", ""Republican Party of Wisconsin"", ""Republican State Cmte of Massachusetts"", ""Indiana Republican State Cmte"", ""Republican Party of Illinois"", ""Republican Party of Kentucky"", ""Republican Party of Washington"", ""North Carolina Republican Executive Cmte"", ""Republican Central Cmte of Nevada"", ""Missouri Republican State Cmte"", ""New York Republican Federal Campaign Cmte"", ""Republican Party of Georgia"", ""Colorado Republican Cmte"", ""Republican Party of Iowa"", ""Republican Party of Tennessee"", ""Republican Party of Alabama"", ""Republican Party of South Carolina"", ""Republican Party of Arkansas"", ""Republican Party of Arizona"", ""Republican Campaign Cmte of New Mexico"", ""Connecticut Republican Campaign Cmte"", ""Republican Party of Oregon"", ""Republican Party of North Dakota"", ""Republican Party of Hawaii"", ""New Hampshire Republican State Cmte"", ""Committee on Arrangements/2008 Repub Ntl Conv"", ""Republican State Cmte of Delaware"", ""Republican Party of San Diego County"", ""Republican State Central Cmte/Maryland"", ""Republican Party of Louisiana"", ""Republican Party of Mississippi"", ""Oklahoma Leadership Council"", ""Republican Party of Utah"", ""Committee on Arrangements/2012 Repub Convention"", ""New Jersey Republican State Cmte"", ""Republican Party of South Dakota"", ""Republican Party of Nebraska"", ""Republican Party of Kansas"", ""Seventh District Republican Cmte"", ""Republican Party of West Virginia"", ""Republican Party of Alaska"", ""Republican Party of Sacramento County"", ""Republican Central Cmte of Orange County"", ""Montana Republican State Central Cmte"", ""Riverside County Republican Central Cmte"", ""Republican Party of Idaho"", ""Republican Party of Maine"", ""Vermont Republican Federal Elections Cmte"", ""Republican Party of Dallas County"", ""Republican Party of Wyoming"", ""Stanislaus County Republican Central Cmte"", ""Republican Party of the District of Columbia"", ""Republican Central Cmte/Los Angeles County"", ""7th District Congressional Republican Cmte""]"
wt-wdc,AJ-california-govs-1_source_Party,title,target_066433,title,semsketch,"{""semsketch"": 0.5592541396617889}",1.0000,"[""Republican"", ""Democrat"", ""Democrat Republican"", ""Republican Progressive"", ""Progressive Republican""]","[""Placer Times"", ""Transcript"", ""Times & Transcript"", ""S. & M. Tribune"", ""Sac, to Index"", ""Journal"", ""Banner"", ""Californian"", ""Baptist Journal"", ""Statesman"", ""Illustrated Cal."", ""Democrat (No. 1)"", ""Recorder"", ""Cal. Almanac"", ""Farmer"", ""Tribune"", ""Tribune (No. 2)"", ""American"", ""Water Fount"", ""Spirit of the Age"", ""Evening Times"", ""Item"", ""Times"", ""Chinese News"", ""Star of Pacific"", ""State Sentinel"", ""Eye Glass"", ""Covenant"", ""Temp. Register"", ""Herald of Morning"", ""Phoenix"", ""Watch Dog"", ""Visitor"", ""Mercury"", ""Statesman (No. 2)"", ""Californian (No. 2)"", ""Baptist Circular"", ""Morning Star"", ""Register"", ""Standard"", ""Democrat (No. 2)"", ""News"", ""Coast"", ""Republican"", ""Evening Star"", ""Young America"", ""Golden Gate"", ""Chronicle"", ""Express"", ""Expositor"", ""My Paper"", ""Anti-Office Seeker"", ""Pioneer"", ""Footlight"", ""Blusterer"", ""Olive Branch"", ""Reporter"", ""Evening News"", ""Democrat (No. 3)"", ""Locomotive"", ""Champion"", ""World"", ""Free Press"", ""Occidental Star""]"
wt-wdc,AJ-california-govs-1_source_State,title,target_013434,title,semsketch,"{""semsketch"": 0.5967239737510681}",1.0000,"[""California""]","[""test"", ""Asia - Malaysia"", ""Gulf Countries"", ""Japan"", ""Africa - Kenya"", ""Asia - Singapore"", ""Germany"", ""Europe - excluding UK"", ""UK"", ""USA New Jersey"", ""Africa - Rest of Africa (Non Kenya, Uganda, South Africa )"", ""New Zealand"", ""Australia"", ""Canada Ontario"", ""Canada - Rest of Canada"", ""Canada British Columbia"", ""USA Wyoming"", ""USA Wisconsin"", ""USA West Virginia"", ""USA Washington"", ""USA Virginia"", ""USA Vermont"", ""USA Pennsylvania"", ""USA Utah"", ""USA North Dakota"", ""USA Texas"", ""USA Tennessee"", ""USA South Dakota"", ""USA South Carolina"", ""USA Rhode Island"", ""USA Oregon"", ""USA Oklahoma"", ""USA Ohio"", ""USA North Carolina"", ""USA New York"", ""USA New Mexico"", ""USA New Hampshire"", ""USA Nevada"", ""USA Nebraska"", ""USA Montana"", ""USA Missouri"", ""USA Mississippi"", ""USA Minnesota"", ""USA Massachusetts"", ""USA Michigan"", ""USA Maryland"", ""USA Louisiana"", ""USA Maine"", ""USA Kentucky"", ""USA Kansas"", ""USA Iowa"", ""USA Indiana"", ""USA Illinois"", ""USA Idaho"", ""USA Hawaii"", ""USA Georgia"", ""USA Florida"", ""USA District of Columbia"", ""USA Delaware"", ""USA Connecticut"", ""USA Colorado"", ""USA California"", ""USA Arkansas"", ""USA Alaska""]"
wt-wdc,AJ-california-govs-1_source_State,title,target_017636,title,semsketch,"{""semsketch"": 0.5955799072980881}",1.0000,"[""California""]","[""Alabama"", ""Alaska"", ""Arizona"", ""Arkansas"", ""California"", ""Colorado"", ""Connecticut"", ""Delaware"", ""District of Columbia"", ""Florida"", ""Georgia"", ""Guam"", ""Hawaii"", ""Idaho"", ""Illinois"", ""Indiana"", ""Iowa"", ""Kansas"", ""Kentucky"", ""Louisiana"", ""Maine"", ""Maryland"", ""Massachusetts"", ""Michigan"", ""Minnesota"", ""Mississippi"", ""Missouri"", ""Montana"", ""Nebraska"", ""Nevada"", ""New Hampshire"", ""New Jersey"", ""New Mexico"", ""New York"", ""North Carolina"", ""North Dakota"", ""Ohio"", ""Oklahoma"", ""Oregon"", ""Pennsylvania"", ""Puerto Rico"", ""Rhode Island"", ""South Carolina"", ""South Dakota"", ""Tennessee"", ""Texas"", ""Utah"", ""Vermont"", ""Virgin Islands"", ""Virginia"", ""Washington"", ""West Virginia"", ""Wisconsin"", ""Wyoming""]"
wt-wdc,AJ-california-govs-1_source_State,title,target_019873,title,semsketch,"{""semsketch"": 0.5967239737510681}",1.0000,"[""California""]","[""test"", ""Asia - Malaysia"", ""Gulf Countries"", ""Japan"", ""Africa - Kenya"", ""Asia - Singapore"", ""Germany"", ""Europe - excluding UK"", ""UK"", ""USA New Jersey"", ""Africa - Rest of Africa (Non Kenya, Uganda, South Africa )"", ""New Zealand"", ""Australia"", ""Canada Ontario"", ""Canada - Rest of Canada"", ""Canada British Columbia"", ""USA Wyoming"", ""USA Wisconsin"", ""USA West Virginia"", ""USA Washington"", ""USA Virginia"", ""USA Vermont"", ""USA Pennsylvania"", ""USA Utah"", ""USA North Dakota"", ""USA Texas"", ""USA Tennessee"", ""USA South Dakota"", ""USA South Carolina"", ""USA Rhode Island"", ""USA Oregon"", ""USA Oklahoma"", ""USA Ohio"", ""USA North Carolina"", ""USA New York"", ""USA New Mexico"", ""USA New Hampshire"", ""USA Nevada"", ""USA Nebraska"", ""USA Montana"", ""USA Missouri"", ""USA Mississippi"", ""USA Minnesota"", ""USA Massachusetts"", ""USA Michigan"", ""USA Maryland"", ""USA Louisiana"", ""USA Maine"", ""USA Kentucky"", ""USA Kansas"", ""USA Iowa"", ""USA Indiana"", ""USA Illinois"", ""USA Idaho"", ""USA Hawaii"", ""USA Georgia"", ""USA Florida"", ""USA District of Columbia"", ""USA Delaware"", ""USA Connecticut"", ""USA Colorado"", ""USA California"", ""USA Arkansas"", ""USA Alaska""]"
wt-wdc,AJ-california-govs-1_source_State,title,target_028625,title,semsketch,"{""semsketch"": 0.5955799072980881}",1.0000,"[""California""]","[""Alabama"", ""Alaska"", ""Arizona"", ""Arkansas"", ""California"", ""Colorado"", ""Connecticut"", ""Delaware"", ""District of Columbia"", ""Florida"", ""Georgia"", ""Guam"", ""Hawaii"", ""Idaho"", ""Illinois"", ""Indiana"", ""Iowa"", ""Kansas"", ""Kentucky"", ""Louisiana"", ""Maine"", ""Maryland"", ""Massachusetts"", ""Michigan"", ""Minnesota"", ""Mississippi"", ""Missouri"", ""Montana"", ""Nebraska"", ""Nevada"", ""New Hampshire"", ""New Jersey"", ""New Mexico"", ""New York"", ""North Carolina"", ""North Dakota"", ""Ohio"", ""Oklahoma"", ""Oregon"", ""Pennsylvania"", ""Puerto Rico"", ""Rhode Island"", ""South Carolina"", ""South Dakota"", ""Tennessee"", ""Texas"", ""Utah"", ""Vermont"", ""Virgin Islands"", ""Virginia"", ""Washington"", ""West Virginia"", ""Wisconsin"", ""Wyoming""]"
wt-wdc,AJ-california-govs-1_source_State,title,target_037293,title,semsketch,"{""semsketch"": 0.5968078970909119}",1.0000,"[""California""]","[""Missouri"", ""Oklahoma"", ""Washington"", ""Oregon"", ""Indiana"", ""California"", ""Texas"", ""Illinois"", ""Iowa"", ""North Dakota"", ""New York"", ""Nebraska"", ""Ohio"", ""Wisconsin"", ""Minnesota"", ""Maine"", ""Vermont"", ""Kansas"", ""Kentucky"", ""Rhode Island"", ""South Dakota"", ""Massachusetts"", ""Connecticut"", ""West Virginia"", ""New Hampshire"", ""New Jersey"", ""New Mexico"", ""Georgia"", ""Alabama"", ""Louisiana"", ""Pennsylvania"", ""Florida""]"
wt-wdc,AJ-california-govs-1_source_State,title,target_041149,title,semsketch,"{""semsketch"": 0.5955799072980881}",1.0000,"[""California""]","[""Alabama"", ""Alaska"", ""Arizona"", ""Arkansas"", ""California"", ""Colorado"", ""Connecticut"", ""Delaware"", ""District of Columbia"", ""Florida"", ""Georgia"", ""Guam"", ""Hawaii"", ""Idaho"", ""Illinois"", ""Indiana"", ""Iowa"", ""Kansas"", ""Kentucky"", ""Louisiana"", ""Maine"", ""Maryland"", ""Massachusetts"", ""Michigan"", ""Minnesota"", ""Mississippi"", ""Missouri"", ""Montana"", ""Nebraska"", ""Nevada"", ""New Hampshire"", ""New Jersey"", ""New Mexico"", ""New York"", ""North Carolina"", ""North Dakota"", ""Ohio"", ""Oklahoma"", ""Oregon"", ""Pennsylvania"", ""Puerto Rico"", ""Rhode Island"", ""South Carolina"", ""South Dakota"", ""Tennessee"", ""Texas"", ""Utah"", ""Vermont"", ""Virgin Islands"", ""Virginia"", ""Washington"", ""West Virginia"", ""Wisconsin"", ""Wyoming""]"
wt-wdc,AJ-california-govs-1_source_State,title,target_046789,title,semsketch,"{""semsketch"": 0.612436056137085}",1.0000,"[""California""]","[""California 5, Oregon 3"", ""California 6, Oregon 0"", ""Oregon 5, California 1"", ""California 12, San Francisco 4"", ""California 6, Arizona 4"", ""California 7, Arizona 6"", ""Arizona 6, California 0"", ""California 4, USC 1"", ""California 11, USC 4"", ""USC 2, California 1"", ""Oregon State 5, California 0"", ""Oregon State 9, California 3"", ""Oregon State 10, California 4"", ""California 1, San Francisco 0"", ""California 9, Stanford 5"", ""Stanford 4, California 1"", ""California 7, Stanford 4"", ""Fresno State 7, California 4"", ""California 7, Washington 1"", ""Washington 6, California 2"", ""Washington 4, California 3"", ""California 5, Arizona State 3"", ""Arizona State 4, California 1"", ""Arizona State 3, California 2"", ""Washington State 6, California 5"", ""Washington State 3, California 1"", ""Washington State 3, California 0"", ""California 8, Utah 7"", ""California 5, Utah 4"", ""California 4, Utah 2"", ""Cal Poly 16, California 8"", ""Cal Poly 8, California 4"", ""California 8, Cal Poly 3"", ""Cal Poly 4, California 1"", ""Fresno State 6, California 0"", ""UCLA 6, California 1"", ""UCLA 3, California 1"", ""UCLA 3, California 2"", ""California 2, Arkansas 1"", ""California 4, Arkansas 3"", ""San Francisco 1, California 0"", ""Tulane 10, California 5"", ""Stanford 11, California 1"", ""California 5, San Diego 2"", ""California 5, Baylor 3"", ""California 8, Baylor 5"", ""California 8, Arkansas-Pine Bluff 3"", ""California 5, Auburn 0"", ""California 3, ETSU 0"", ""Texas 5, California 0"", ""Texas 6, California 2"", ""California 2, Texas 1"", ""California 7, Texas 0""]"
wt-wdc,AJ-california-govs-1_source_State,title,target_064440,title,semsketch,"{""semsketch"": 0.597494512796402}",1.0000,"[""California""]","[""ARIZONA"", ""ARIZONA as lead state (with NV)"", ""ARKANSAS"", ""ARKANSAS as lead state (with IN, KY, LA, MS, TN, TX)"", ""ARKANSAS as lead state (with LA, MO)"", ""ARKANSAS as lead state (with MO)"", ""ARKANSAS as lead state (with MS)"", ""CALIFORNIA"", ""CONNECTICUT"", ""FLORIDA"", ""IDAHO"", ""ILLINOIS"", ""INDIANA"", ""IOWA"", ""IOWA as lead state (with IL, IN, KS, MN, MO, MI, NE, NE, OK, SD, TX)"", ""KENTUCKY"", ""LOUSIANA"", ""MAINE as lead state (with NH, VT)"", ""MICHIGAN"", ""MINNESOTA"", ""MISSISSIPPI"", ""MONTANA"", ""NEW JERSEY"", ""NEW MEXICO"", ""NEW YORK"", ""NEW YORK as lead state (with MI, ND primary; ME, MN, VT secondary)"", ""NEW YORK as lead state (with NJ)"", ""NORTH CAROLINA"", ""OHIO"", ""PENNSYLVANIA"", ""PENNSYLVANIA as lead state (with NY)"", ""SOUTH DAKOTA"", ""TENNESSEE"", ""TEXAS"", ""VIRGINIA"", ""WASHINGTON STATE"", ""WEST VIRGINIA"", ""WISCONSIN"", ""TOTAL AWARDS""]"
wt-wdc,AJ-california-govs-1_source_State,title,target_089606,title,semsketch,"{""semsketch"": 0.5967239737510681}",1.0000,"[""California""]","[""test"", ""Asia - Malaysia"", ""Gulf Countries"", ""Japan"", ""Africa - Kenya"", ""Asia - Singapore"", ""Germany"", ""Europe - excluding UK"", ""UK"", ""USA New Jersey"", ""Africa - Rest of Africa (Non Kenya, Uganda, South Africa )"", ""New Zealand"", ""Australia"", ""Canada Ontario"", ""Canada - Rest of Canada"", ""Canada British Columbia"", ""USA Wyoming"", ""USA Wisconsin"", ""USA West Virginia"", ""USA Washington"", ""USA Virginia"", ""USA Vermont"", ""USA Pennsylvania"", ""USA Utah"", ""USA North Dakota"", ""USA Texas"", ""USA Tennessee"", ""USA South Dakota"", ""USA South Carolina"", ""USA Rhode Island"", ""USA Oregon"", ""USA Oklahoma"", ""USA Ohio"", ""USA North Carolina"", ""USA New York"", ""USA New Mexico"", ""USA New Hampshire"", ""USA Nevada"", ""USA Nebraska"", ""USA Montana"", ""USA Missouri"", ""USA Mississippi"", ""USA Minnesota"", ""USA Massachusetts"", ""USA Michigan"", ""USA Maryland"", ""USA Louisiana"", ""USA Maine"", ""USA Kentucky"", ""USA Kansas"", ""USA Iowa"", ""USA Indiana"", ""USA Illinois"", ""USA Idaho"", ""USA Hawaii"", ""USA Georgia"", ""USA Florida"", ""USA District of Columbia"", ""USA Delaware"", ""USA Connecticut"", ""USA Colorado"", ""USA California"", ""USA Arkansas"", ""USA Alaska""]"
wt-wdc,AJ-california-govs-1_source_State,title,target_095714,title,semsketch,"{""semsketch"": 0.593565434217453}",1.0000,"[""California""]","[""Alabama"", ""Alaska"", ""Arizona"", ""Arkansas"", ""California"", ""Colorado"", ""Connecticut"", ""Delaware"", ""DC"", ""Florida"", ""Georgia"", ""State"", ""Hawaii"", ""Idaho"", ""Illinois"", ""Indiana"", ""Iowa"", ""Kansas"", ""Kentucky"", ""Louisiana"", ""Maine"", ""Maryland"", ""Massachusetts"", ""Michigan"", ""Minnesota"", ""Mississippi"", ""Missouri"", ""Montana"", ""Nebraska"", ""Nevada"", ""New Hampshire"", ""New Jersey"", ""New Mexico"", ""New York"", ""North Carolina"", ""North Dakota"", ""Ohio"", ""Oklahoma"", ""Oregon"", ""Pennsylvania"", ""Rhode Island"", ""South Carolina"", ""South Dakota"", ""Tennessee"", ""Texas"", ""Utah"", ""Vermont"", ""Virginia"", ""Washington"", ""West Virginia"", ""Wisconsin"", ""Wyoming""]"
wt-wdc,AJ-california-govs-1_source_State.csv,title,target_019577.csv,title,snoopy,"{""snoopy"": 0.752274}",1.0000,"[""California""]","[""Location"", ""Adin, California"", ""Agoura Hills, California"", ""Alamo, California"", ""Alderpoint, California"", ""Bakersfield, California"", ""Bell, California"", ""Byron, California"", ""Cabazon, California"", ""Canoga Park, California"", ""Carson, California"", ""Chatsworth, California"", ""Chula Vista, California"", ""Covina, California"", ""Danville, California"", ""Davis, California"", ""El Dorado, California"", ""El Segundo, California"", ""Fresno, California"", ""Garden Grove, California"", ""Glendale, California"", ""Grass Valley, California"", ""Green Valley Lake, California"", ""Half Moon Bay, California"", ""Healdsburg, California"", ""Hermosa Beach, California"", ""Huntington Beach, California"", ""Imperial Beach, California"", ""Irvine, California"", ""Lancaster, California"", ""Livermore, California"", ""Long Beach, California"", ""Los Altos, California"", ""Los Angeles, California"", ""Manteca, California"", ""Mckinleyville, California""]"
wt-wdc,AJ-california-govs-1_source_State.csv,title,target_034548.csv,title,snoopy,"{""snoopy"": 0.695482}",1.0000,"[""California""]","[""Alameda"", ""Alpine"", ""Amador"", ""Butte"", ""Calaveras"", ""California"", ""Colusa"", ""Contra Costa"", ""Del Norte"", ""El Dorado"", ""Fresno"", ""Glenn"", ""Humboldt"", ""Imperial"", ""Inyo"", ""Kern"", ""Kings"", ""Lake"", ""Lassen"", ""Los Angeles"", ""Madera"", ""Marin"", ""Mariposa"", ""Mendocino"", ""Merced"", ""Modoc"", ""Mono"", ""Monterey"", ""Napa"", ""Nevada"", ""Orange"", ""Placer"", ""Plumas"", ""Riverside"", ""Sacramento"", ""San Benito"", ""San Bernardino"", ""San Diego"", ""San Francisco"", ""San Joaquin"", ""San Luis Obispo"", ""San Mateo"", ""Santa Barbara"", ""Santa Clara"", ""Santa Cruz"", ""Shasta"", ""Sierra"", ""Siskiyou"", ""Solano"", ""Sonoma"", ""Stanislaus"", ""Sutter"", ""Tehama"", ""Trinity"", ""Tulare"", ""Tuolumne"", ""Ventura"", ""Yolo"", ""Yuba"", ""Total""]"
wt-wdc,AJ-california-govs-1_source_State.csv,title,target_038350.csv,title,snoopy,"{""snoopy"": 0.695482}",1.0000,"[""California""]","[""Alameda"", ""Alpine"", ""Amador"", ""Butte"", ""Calaveras"", ""California"", ""Colusa"", ""Contra Costa"", ""Del Norte"", ""El Dorado"", ""Fresno"", ""Glenn"", ""Humboldt"", ""Imperial"", ""Inyo"", ""Kern"", ""Kings"", ""Lake"", ""Lassen"", ""Los Angeles"", ""Madera"", ""Marin"", ""Mariposa"", ""Mendocino"", ""Merced"", ""Modoc"", ""Mono"", ""Monterey"", ""Napa"", ""Nevada"", ""Orange"", ""Placer"", ""Plumas"", ""Riverside"", ""Sacramento"", ""San Benito"", ""San Bernardino"", ""San Diego"", ""San Francisco"", ""San Joaquin"", ""San Luis Obispo"", ""San Mateo"", ""Santa Barbara"", ""Santa Clara"", ""Santa Cruz"", ""Shasta"", ""Sierra"", ""Siskiyou"", ""Solano"", ""Sonoma"", ""Stanislaus"", ""Sutter"", ""Tehama"", ""Trinity"", ""Tulare"", ""Tuolumne"", ""Ventura"", ""Yolo"", ""Yuba"", ""Total""]"
wt-wdc,AJ-california-govs-1_source_State.csv,title,target_046789.csv,title,snoopy,"{""snoopy"": 0.699068}",1.0000,"[""California""]","[""California 5, Oregon 3"", ""California 6, Oregon 0"", ""Oregon 5, California 1"", ""California 12, San Francisco 4"", ""California 6, Arizona 4"", ""California 7, Arizona 6"", ""Arizona 6, California 0"", ""California 4, USC 1"", ""California 11, USC 4"", ""USC 2, California 1"", ""Oregon State 5, California 0"", ""Oregon State 9, California 3"", ""Oregon State 10, California 4"", ""California 1, San Francisco 0"", ""California 9, Stanford 5"", ""Stanford 4, California 1"", ""California 7, Stanford 4"", ""Fresno State 7, California 4"", ""California 7, Washington 1"", ""Washington 6, California 2"", ""Washington 4, California 3"", ""California 5, Arizona State 3"", ""Arizona State 4, California 1"", ""Arizona State 3, California 2"", ""Washington State 6, California 5"", ""Washington State 3, California 1"", ""Washington State 3, California 0"", ""California 8, Utah 7"", ""California 5, Utah 4"", ""California 4, Utah 2"", ""Cal Poly 16, California 8"", ""Cal Poly 8, California 4"", ""California 8, Cal Poly 3"", ""Cal Poly 4, California 1"", ""Fresno State 6, California 0"", ""UCLA 6, California 1"", ""UCLA 3, California 1"", ""UCLA 3, California 2"", ""California 2, Arkansas 1"", ""California 4, Arkansas 3"", ""San Francisco 1, California 0"", ""Tulane 10, California 5"", ""Stanford 11, California 1"", ""California 5, San Diego 2"", ""California 5, Baylor 3"", ""California 8, Baylor 5"", ""California 8, Arkansas-Pine Bluff 3"", ""California 5, Auburn 0"", ""California 3, ETSU 0"", ""Texas 5, California 0"", ""Texas 6, California 2"", ""California 2, Texas 1"", ""California 7, Texas 0""]"
wt-wdc,AJ-california-govs-1_source_State.csv,title,target_092625.csv,title,snoopy,"{""snoopy"": 0.695482}",1.0000,"[""California""]","[""Alameda"", ""Alpine"", ""Amador"", ""Butte"", ""Calaveras"", ""California"", ""Colusa"", ""Contra Costa"", ""Del Norte"", ""El Dorado"", ""Fresno"", ""Glenn"", ""Humboldt"", ""Imperial"", ""Inyo"", ""Kern"", ""Kings"", ""Lake"", ""Lassen"", ""Los Angeles"", ""Madera"", ""Marin"", ""Mariposa"", ""Mendocino"", ""Merced"", ""Modoc"", ""Mono"", ""Monterey"", ""Napa"", ""Nevada"", ""Orange"", ""Placer"", ""Plumas"", ""Riverside"", ""Sacramento"", ""San Benito"", ""San Bernardino"", ""San Diego"", ""San Francisco"", ""San Joaquin"", ""San Luis Obispo"", ""San Mateo"", ""Santa Barbara"", ""Santa Clara"", ""Santa Cruz"", ""Shasta"", ""Sierra"", ""Siskiyou"", ""Solano"", ""Sonoma"", ""Stanislaus"", ""Sutter"", ""Tehama"", ""Trinity"", ""Tulare"", ""Tuolumne"", ""Ventura"", ""Yolo"", ""Yuba"", ""Total""]"
